cohort,rel_time,att,se,ci_low,ci_high
2017-02-01,60,80.87470219220017,22.769146642138182,36.24717477360934,125.502229610791
2017-02-01,61,73.65684536479844,21.46589957449173,31.583682198794655,115.73000853080222
2017-02-01,62,72.33780985200872,21.53662336711561,30.126028052462125,114.54959165155532
2017-02-01,63,77.85879933313277,20.17046637700724,38.324685234198576,117.39291343206696
2017-02-01,64,83.5386827770399,19.917217856617093,44.50093577807039,122.5764297760094
2017-02-01,65,84.639895521743,18.008132595386446,49.343955634785566,119.93583540870043
2017-02-01,66,84.8857787857385,18.40169686886105,48.81845292277084,120.95310464870616
2017-02-01,67,82.87642118317802,17.271412472469077,49.02445273713863,116.72838962921742
2017-02-01,68,79.09041204618165,18.742072021052444,42.35595088491887,115.82487320744444
2017-02-01,69,77.7196289023081,18.495775550789734,41.46790882276022,113.97134898185598
2017-02-01,70,79.1491555542276,20.28982230821399,39.38110383012819,118.91720727832703
2017-02-01,71,77.62147690071566,18.057552276875267,42.22867443804014,113.01427936339118
2017-02-01,72,71.82552445078073,16.487904608952967,39.50923141723292,104.14181748432856
2017-02-01,73,67.55141989433162,15.28585410025341,37.59114585783493,97.5116939308283
2017-02-01,74,73.76145729310866,17.691746259667536,39.08563462416029,108.43727996205703
2017-02-01,75,77.87493443292499,18.858234097569714,40.91279560168835,114.83707326416163
2017-02-01,76,79.4964910419011,19.5866858120634,41.10658685025683,117.88639523354536
2017-02-01,77,80.55174193757739,19.38063150284872,42.5657041919939,118.53777968316088
2017-02-01,78,77.21618898056158,20.574391390374025,36.890381855428494,117.54199610569466
2017-02-01,79,71.7075335760191,22.188118687818037,28.21882094789575,115.19624620414245
2017-02-01,80,57.104970811630665,22.90815101643786,12.204994819412462,102.00494680384887
