cohort,rel_time,att,se,ci_low,ci_high
2019-01-01,-2,0.19296609074622761,2.0943969451084556,-3.912051921666345,4.2979841031588
2019-01-01,0,5.864090254563507,2.852808426983395,0.272585737676053,11.455594771450961
2019-01-01,1,9.45810832006659,5.278702721609161,-0.8881490142873663,19.804365654420543
2019-01-01,2,14.689489485727467,7.126582292366106,0.7213881926898988,28.657590778765034
2019-01-01,3,19.896314597215202,7.180569167101637,5.822399029695994,33.97023016473441
2019-01-01,4,22.20996923276725,6.962428301664102,8.56360976150561,35.85632870402889
2019-01-01,5,23.188672881597924,7.133265950003215,9.207471619591622,37.169874143604225
2019-01-01,6,23.70694037385421,7.4252357316697895,9.153478339781422,38.260402407926996
2019-01-01,7,23.00934395900648,7.613695036286733,8.086501687884484,37.93218623012847
2019-01-01,8,18.1515454555883,6.9130614652970195,4.60194498360614,31.701145927570458
2019-01-01,9,8.814360903147396,7.46049800590951,-5.808215188435243,23.436936994730033
2019-01-01,10,6.2734275928246745,7.335792094062824,-8.10472491153846,20.65158009718781
2019-01-01,11,2.779968534185585,9.48196630580759,-15.804685425197292,21.36462249356846
2019-01-01,12,8.243078352063847,8.06364686485702,-7.561669503055912,24.047826207183604
2019-01-01,13,13.919459977445293,10.044683292415835,-5.768119275689742,33.60703923058033
2019-01-01,14,24.38344573477019,10.217342632185433,4.357454175686744,44.40943729385364
2019-01-01,15,30.264941912142945,10.254008839870405,10.16708458599695,50.36279923828894
2019-01-01,16,28.102432842002813,9.007911195141457,10.446926899525558,45.75793878448007
2019-01-01,17,23.923588497572936,9.228064033379548,5.836582992149022,42.010594002996854
2019-01-01,18,18.13449527773038,9.064498217488728,0.36807877145247403,35.90091178400829
2019-01-01,19,13.12705265351245,8.646935878795198,-3.8209416689261353,30.075046975951036
2019-01-01,20,6.535097601296243,8.210482207305137,-9.557447525021825,22.62764272761431
2019-01-01,21,-4.201773304125531,10.768786380858252,-25.308594610607706,16.905048002356644
2019-01-01,22,-10.096655613841023,15.025710547049716,-39.54704828605847,19.35373705837642
2019-01-01,23,-16.078930613864344,18.52739965670378,-52.39263394100375,20.234772713275063
